Y,M,D,h,min,SAL
2013,8,28,16,10,32
2013,8,28,16,20,32
2013,8,28,16,30,32
2013,8,28,16,40,32
2013,8,28,16,50,32
2013,8,28,17,0,32
2013,8,28,17,10,32.1
2013,8,28,17,20,32.1
2013,8,28,17,30,32.1
2013,8,28,17,40,32.1
2013,8,28,17,50,32.1
2013,8,28,18,0,32.1
2013,8,28,18,10,32.1
2013,8,28,18,20,32.1
2013,8,28,18,30,32.1
2013,8,28,18,40,32.1
2013,8,28,18,50,32.1
2013,8,28,19,0,32.1
2013,8,28,19,10,32.2
2013,8,28,19,20,32.2
2013,8,28,19,30,32.3
2013,8,28,19,40,32.2
2013,8,28,19,50,32.2
2013,8,28,20,0,32.2
2013,8,28,20,10,32.2
2013,8,28,20,20,32.2
2013,8,28,20,30,32.3
2013,8,28,20,40,32.3
2013,8,28,20,50,32.2
2013,8,28,21,0,32.2
2013,8,28,21,10,32.3
2013,8,28,21,20,32.2
2013,8,28,21,30,32.2
2013,8,28,21,40,32.3
2013,8,28,21,50,32.4
2013,8,28,22,0,32.5
2013,8,28,22,10,32.3
2013,8,28,22,20,32.4
2013,8,28,22,30,32.3
2013,8,28,22,40,32.4
2013,8,28,22,50,32.2
2013,8,28,23,0,32.2
2013,8,28,23,10,32.1
2013,8,28,23,20,32.3
2013,8,28,23,30,32.2
2013,8,28,23,40,32.5
2013,8,28,23,50,32.2
2013,8,29,0,0,32.2
2013,8,29,0,10,32.1
2013,8,29,0,20,32.1
2013,8,29,0,30,32.1
2013,8,29,0,40,32.1
2013,8,29,0,50,32
2013,8,29,1,0,32.1
2013,8,29,1,10,32.1
2013,8,29,1,20,32.1
2013,8,29,1,30,32.1
2013,8,29,1,40,32.1
2013,8,29,1,50,32.1
2013,8,29,2,0,32.1
2013,8,29,2,10,32.1
2013,8,29,2,20,32.1
2013,8,29,2,30,32.1
2013,8,29,2,40,32.1
2013,8,29,2,50,32.1
2013,8,29,3,0,32.1
2013,8,29,3,10,32.1
2013,8,29,3,20,32.1
2013,8,29,3,30,32
2013,8,29,3,40,32
2013,8,29,3,50,32
2013,8,29,4,0,32.1
2013,8,29,4,10,32
2013,8,29,4,20,32
2013,8,29,4,30,32
2013,8,29,4,40,32
2013,8,29,4,50,32
2013,8,29,5,0,32
2013,8,29,5,10,32
2013,8,29,5,20,32
2013,8,29,5,30,32
2013,8,29,5,40,32
2013,8,29,5,50,32
2013,8,29,6,0,32
2013,8,29,6,10,32.1
2013,8,29,6,20,32
2013,8,29,6,30,32.1
2013,8,29,6,40,32.1
2013,8,29,6,50,32.1
2013,8,29,7,0,32.1
2013,8,29,7,10,32.1
2013,8,29,7,20,32.1
2013,8,29,7,30,32.1
2013,8,29,7,40,32.1
2013,8,29,7,50,32.2
2013,8,29,8,0,32.2
2013,8,29,8,10,32.2
2013,8,29,8,20,32.3
2013,8,29,8,30,99
2013,8,29,8,40,32.2
2013,8,29,8,50,32.1
2013,8,29,9,0,32.1
2013,8,29,9,10,32.2
2013,8,29,9,20,32.1
2013,8,29,9,30,32
2013,8,29,9,40,32.1
2013,8,29,9,50,32.1
2013,8,29,10,0,32.2
2013,8,29,10,10,31.9
2013,8,29,10,20,32
2013,8,29,10,30,32
2013,8,29,10,40,31.9
2013,8,29,10,50,31.9
2013,8,29,11,0,31.9
2013,8,29,11,10,31.9
2013,8,29,11,20,99
2013,8,29,11,30,32
2013,8,29,11,40,31.9
2013,8,29,11,50,31.8
2013,8,29,12,0,31.8
2013,8,29,12,10,99
2013,8,29,12,20,99
2013,8,29,12,30,31.8
2013,8,29,12,40,31.8
2013,8,29,12,50,31.9
2013,8,29,13,0,31.9
2013,8,29,13,10,31.9
2013,8,29,13,20,32
2013,8,29,13,30,31.9
2013,8,29,13,40,31.8
2013,8,29,13,50,99
2013,8,29,14,0,31.9
2013,8,29,14,10,31.8
2013,8,29,14,20,31.8
2013,8,29,14,30,31.9
2013,8,29,14,40,31.8
2013,8,29,14,50,31.8
2013,8,29,15,0,31.8
2013,8,29,15,10,31.9
2013,8,29,15,20,31.8
2013,8,29,15,30,31.8
2013,8,29,15,40,31.9
2013,8,29,15,50,31.9
2013,8,29,16,0,31.9
2013,8,29,16,10,31.9
2013,8,29,16,20,31.9
2013,8,29,16,30,31.9
2013,8,29,16,40,31.9
2013,8,29,16,50,31.9
2013,8,29,17,0,32
2013,8,29,17,10,32
2013,8,29,17,20,32
2013,8,29,17,30,32
2013,8,29,17,40,32.1
2013,8,29,17,50,32.1
2013,8,29,18,0,32.1
2013,8,29,18,10,32.1
2013,8,29,18,20,32.1
2013,8,29,18,30,32.2
2013,8,29,18,40,32.2
2013,8,29,18,50,32.2
2013,8,29,19,0,32.1
2013,8,29,19,10,32
2013,8,29,19,20,31.9
2013,8,29,19,30,31.9
2013,8,29,19,40,31.8
2013,8,29,19,50,31.8
2013,8,29,20,0,31.7
2013,8,29,20,10,31.7
2013,8,29,20,20,31.7
2013,8,29,20,30,31.7
2013,8,29,20,40,31.7
2013,8,29,20,50,31.7
2013,8,29,21,0,31.7
2013,8,29,21,10,31.7
2013,8,29,21,20,31.7
2013,8,29,21,30,31.7
2013,8,29,21,40,31.7
2013,8,29,21,50,31.7
2013,8,29,22,0,31.8
2013,8,29,22,10,31.8
2013,8,29,22,20,31.7
2013,8,29,22,30,31.7
2013,8,29,22,40,31.7
2013,8,29,22,50,31.7
2013,8,29,23,0,31.7
2013,8,29,23,10,31.7
2013,8,29,23,20,31.7
2013,8,29,23,30,31.7
2013,8,29,23,40,31.6
2013,8,29,23,50,31.6
2013,8,30,0,0,31.6
2013,8,30,0,10,31.6
2013,8,30,0,20,31.6
2013,8,30,0,30,31.6
2013,8,30,0,40,31.6
2013,8,30,0,50,31.6
2013,8,30,1,0,31.6
2013,8,30,1,10,31.6
2013,8,30,1,20,31.6
2013,8,30,1,30,31.6
2013,8,30,1,40,99
2013,8,30,1,50,31.6
2013,8,30,2,0,31.6
2013,8,30,2,10,31.6
2013,8,30,2,20,31.6
2013,8,30,2,30,31.6
2013,8,30,2,40,31.6
2013,8,30,2,50,31.6
2013,8,30,3,0,31.6
2013,8,30,3,10,31.6
2013,8,30,3,20,31.6
2013,8,30,3,30,31.6
2013,8,30,3,40,31.6
2013,8,30,3,50,31.6
2013,8,30,4,0,31.6
2013,8,30,4,10,31.6
2013,8,30,4,20,31.6
2013,8,30,4,30,31.6
2013,8,30,4,40,31.6
2013,8,30,4,50,31.6
2013,8,30,5,0,31.6
2013,8,30,5,10,31.6
2013,8,30,5,20,31.6
2013,8,30,5,30,31.6
2013,8,30,5,40,31.6
2013,8,30,5,50,31.6
2013,8,30,6,0,31.6
2013,8,30,6,10,31.6
2013,8,30,6,20,31.6
2013,8,30,6,30,31.6
2013,8,30,6,40,31.6
2013,8,30,6,50,31.6
2013,8,30,7,0,31.6
2013,8,30,7,10,99
2013,8,30,7,20,31.6
2013,8,30,7,30,31.6
2013,8,30,7,40,31.6
2013,8,30,7,50,31.6
2013,8,30,8,0,31.6
2013,8,30,8,10,31.6
2013,8,30,8,20,31.6
2013,8,30,8,30,31.6
2013,8,30,8,40,31.6
2013,8,30,8,50,99
2013,8,30,9,0,31.6
2013,8,30,9,10,31.6
2013,8,30,9,20,31.6
2013,8,30,9,30,31.6
2013,8,30,9,40,31.6
2013,8,30,9,50,31.6
2013,8,30,10,0,31.6
2013,8,30,10,10,31.6
2013,8,30,10,20,31.6
2013,8,30,10,30,31.6
2013,8,30,10,40,31.6
2013,8,30,10,50,31.6
2013,8,30,11,0,31.6
2013,8,30,11,10,31.6
2013,8,30,11,20,31.6
2013,8,30,11,30,99
2013,8,30,11,40,99
2013,8,30,11,50,31.6
2013,8,30,12,0,31.6
2013,8,30,12,10,31.6
2013,8,30,12,20,31.6
2013,8,30,12,30,31.6
2013,8,30,12,40,31.6
2013,8,30,12,50,31.6
2013,8,30,13,0,31.6
2013,8,30,13,10,31.6
2013,8,30,13,20,31.6
2013,8,30,13,30,31.6
2013,8,30,13,40,31.6
2013,8,30,13,50,31.6
2013,8,30,14,0,31.6
2013,8,30,14,10,31.6
2013,8,30,14,20,31.6
2013,8,30,14,30,31.6
2013,8,30,14,40,31.6
2013,8,30,14,50,31.6
2013,8,30,15,0,31.6
2013,8,30,15,10,31.6
2013,8,30,15,20,31.6
2013,8,30,15,30,31.6
2013,8,30,15,40,31.6
2013,8,30,15,50,31.6
2013,8,30,16,0,31.6
2013,8,30,16,10,31.6
2013,8,30,16,20,31.6
2013,8,30,16,30,31.6
2013,8,30,16,40,31.6
2013,8,30,16,50,31.6
2013,8,30,17,0,31.6
2013,8,30,17,10,31.6
2013,8,30,17,20,31.6
2013,8,30,17,30,31.6
2013,8,30,17,40,31.6
2013,8,30,17,50,31.6
2013,8,30,18,0,31.6
2013,8,30,18,10,31.6
2013,8,30,18,20,31.6
2013,8,30,18,30,31.6
2013,8,30,18,40,31.6
2013,8,30,18,50,31.6
2013,8,30,19,0,99
2013,8,30,19,10,99
2013,8,30,19,20,99
2013,8,30,19,30,99
2013,8,30,19,40,99
2013,8,30,19,50,99
2013,8,30,20,0,99
2013,8,30,20,10,99
2013,8,30,20,20,99
2013,8,30,20,30,99
2013,8,30,20,40,99
2013,8,30,20,50,99
2013,8,30,21,0,99
2013,8,30,21,10,99
2013,8,30,21,20,99
2013,8,30,21,30,99
2013,8,30,21,40,99
2013,8,30,21,50,99
2013,8,30,22,0,99
2013,8,30,22,10,99
2013,8,30,22,20,99
2013,8,30,22,30,99
2013,8,30,22,40,99
2013,8,30,22,50,99
2013,8,30,23,0,99
2013,8,30,23,10,99
2013,8,30,23,20,99
2013,8,30,23,30,99
2013,8,30,23,40,99
2013,8,30,23,50,99
2013,8,31,0,0,99
2013,8,31,0,10,99
2013,8,31,0,20,99
2013,8,31,0,30,99
2013,8,31,0,40,99
2013,8,31,0,50,99
2013,8,31,1,0,99
2013,8,31,1,10,99
2013,8,31,1,20,99
2013,8,31,1,30,99
2013,8,31,1,40,99
2013,8,31,1,50,99
2013,8,31,2,0,31.5
2013,8,31,2,10,31.5
2013,8,31,2,20,31.5
2013,8,31,2,30,31.5
2013,8,31,2,40,31.6
2013,8,31,2,50,31.6
2013,8,31,3,0,31.5
2013,8,31,3,10,31.6
2013,8,31,3,20,31.6
2013,8,31,3,30,31.6
2013,8,31,3,40,31.6
2013,8,31,3,50,31.6
2013,8,31,4,0,31.6
2013,8,31,4,10,31.6
2013,8,31,4,20,31.6
2013,8,31,4,30,31.6
2013,8,31,4,40,31.6
2013,8,31,4,50,31.6
2013,8,31,5,0,31.6
2013,8,31,5,10,31.6
2013,8,31,5,20,31.6
2013,8,31,5,30,31.6
2013,8,31,5,40,31.6
2013,8,31,5,50,31.6
2013,8,31,6,0,31.6
2013,8,31,6,10,31.6
2013,8,31,6,20,31.6
2013,8,31,6,30,31.6
2013,8,31,6,40,31.6
2013,8,31,6,50,31.6
2013,8,31,7,0,31.6
2013,8,31,7,10,31.6
2013,8,31,7,20,31.6
2013,8,31,7,30,31.6
2013,8,31,7,40,31.6
2013,8,31,7,50,31.6
2013,8,31,8,0,31.6
2013,8,31,8,10,31.6
2013,8,31,8,20,31.6
2013,8,31,8,30,31.6
2013,8,31,8,40,31.6
2013,8,31,8,50,31.6
2013,8,31,9,0,31.5
2013,8,31,9,10,31.5
2013,8,31,9,20,31.5
2013,8,31,9,30,31.5
2013,8,31,9,40,31.5
2013,8,31,9,50,31.5
2013,8,31,10,0,31.5
2013,8,31,10,10,31.5
2013,8,31,10,20,31.5
2013,8,31,10,30,31.5
2013,8,31,10,40,31.5
2013,8,31,10,50,31.5
2013,8,31,11,0,31.5
2013,8,31,11,10,31.5
2013,8,31,11,20,31.5
2013,8,31,11,30,31.5
2013,8,31,11,40,31.5
2013,8,31,11,50,31.5
2013,8,31,12,0,31.5
2013,8,31,12,10,31.5
2013,8,31,12,20,31.5
2013,8,31,12,30,31.5
2013,8,31,12,40,31.5
2013,8,31,12,50,31.5
2013,8,31,13,0,31.5
2013,8,31,13,10,31.5
2013,8,31,13,20,31.5
2013,8,31,13,30,31.5
2013,8,31,13,40,31.5
2013,8,31,13,50,31.5
2013,8,31,14,0,31.5
2013,8,31,14,10,31.5
2013,8,31,14,20,31.5
2013,8,31,14,30,31.5
2013,8,31,14,40,31.5
2013,8,31,14,50,31.6
2013,8,31,15,0,31.5
2013,8,31,15,10,31.6
2013,8,31,15,20,31.6
2013,8,31,15,30,31.5
2013,8,31,15,40,31.6
2013,8,31,15,50,31.5
2013,8,31,16,0,31.6
2013,8,31,16,10,31.5
2013,8,31,16,20,31.5
2013,8,31,16,30,31.5
2013,8,31,16,40,31.5
2013,8,31,16,50,31.5
2013,8,31,17,0,31.5
2013,8,31,17,10,31.5
2013,8,31,17,20,31.5
2013,8,31,17,30,31.5
2013,8,31,17,40,31.5
2013,8,31,17,50,31.5
2013,8,31,18,0,31.5
2013,8,31,18,10,31.5
2013,8,31,18,20,31.5
2013,8,31,18,30,31.5
2013,8,31,18,40,31.5
2013,8,31,18,50,31.5
2013,8,31,19,0,31.5
2013,8,31,19,10,31.5
2013,8,31,19,20,31.5
2013,8,31,19,30,31.5
2013,8,31,19,40,31.5
2013,8,31,19,50,31.5
2013,8,31,20,0,31.5
2013,8,31,20,10,31.5
2013,8,31,20,20,31.5
2013,8,31,20,30,31.5
2013,8,31,20,40,31.5
2013,8,31,20,50,31.5
2013,8,31,21,0,31.5
2013,8,31,21,10,31.5
2013,8,31,21,20,31.5
2013,8,31,21,30,31.5
2013,8,31,21,40,31.5
2013,8,31,21,50,31.5
2013,8,31,22,0,31.5
2013,8,31,22,10,31.6
2013,8,31,22,20,31.6
2013,8,31,22,30,31.6
2013,8,31,22,40,31.6
2013,8,31,22,50,31.6
2013,8,31,23,0,31.6
2013,8,31,23,10,31.6
2013,8,31,23,20,31.6
2013,8,31,23,30,31.6
2013,8,31,23,40,31.6
2013,8,31,23,50,31.6
2013,9,1,0,0,31.5
2013,9,1,0,10,31.6
2013,9,1,0,20,31.5
2013,9,1,0,30,31.5
2013,9,1,0,40,31.5
2013,9,1,0,50,31.5
2013,9,1,1,0,31.5
2013,9,1,1,10,31.5
2013,9,1,1,20,31.5
2013,9,1,1,30,31.6
2013,9,1,1,40,31.5
2013,9,1,1,50,31.5
2013,9,1,2,0,31.6
2013,9,1,2,10,31.5
2013,9,1,2,20,31.5
2013,9,1,2,30,31.6
2013,9,1,2,40,31.5
2013,9,1,2,50,31.5
2013,9,1,3,0,31.6
2013,9,1,3,10,31.6
2013,9,1,3,20,31.5
2013,9,1,3,30,31.5
2013,9,1,3,40,31.5
2013,9,1,3,50,31.6
2013,9,1,4,0,31.5
2013,9,1,4,10,31.5
2013,9,1,4,20,31.5
2013,9,1,4,30,31.5
2013,9,1,4,40,31.5
2013,9,1,4,50,31.5
2013,9,1,5,0,31.5
2013,9,1,5,10,31.5
2013,9,1,5,20,31.5
2013,9,1,5,30,31.5
2013,9,1,5,40,31.5
2013,9,1,5,50,31.5
2013,9,1,6,0,31.5
2013,9,1,6,10,31.5
2013,9,1,6,20,31.5
2013,9,1,6,30,31.5
2013,9,1,6,40,31.5
2013,9,1,6,50,31.5
2013,9,1,7,0,31.5
2013,9,1,7,10,31.5
2013,9,1,7,20,31.5
2013,9,1,7,30,31.5
2013,9,1,7,40,31.5
2013,9,1,7,50,31.5
2013,9,1,8,0,31.5
2013,9,1,8,10,31.4
2013,9,1,8,20,31.4
2013,9,1,8,30,31.4
2013,9,1,8,40,31.4
2013,9,1,8,50,31.4
2013,9,1,9,0,31.4
2013,9,1,9,10,31.4
2013,9,1,9,20,31.4
2013,9,1,9,30,31.4
2013,9,1,9,40,31.4
2013,9,1,9,50,31.4
2013,9,1,10,0,31.4
2013,9,1,10,10,31.4
2013,9,1,10,20,31.4
2013,9,1,10,30,31.4
2013,9,1,10,40,31.4
2013,9,1,10,50,31.4
2013,9,1,11,0,31.4
2013,9,1,11,10,31.4
2013,9,1,11,20,31.4
2013,9,1,11,30,31.4
2013,9,1,11,40,31.4
2013,9,1,11,50,31.4
2013,9,1,12,0,31.4
2013,9,1,12,10,31.5
2013,9,1,12,20,31.5
2013,9,1,12,30,31.5
2013,9,1,12,40,31.5
2013,9,1,12,50,31.5
2013,9,1,13,0,31.5
2013,9,1,13,10,31.5
2013,9,1,13,20,31.5
2013,9,1,13,30,31.5
2013,9,1,13,40,31.5
2013,9,1,13,50,31.5
2013,9,1,14,0,31.5
2013,9,1,14,10,31.6
2013,9,1,14,20,31.5
2013,9,1,14,30,31.5
2013,9,1,14,40,31.5
2013,9,1,14,50,31.5
2013,9,1,15,0,31.5
2013,9,1,15,10,31.5
2013,9,1,15,20,31.5
2013,9,1,15,30,31.5
2013,9,1,15,40,31.5
2013,9,1,15,50,31.5
2013,9,1,16,0,31.5
2013,9,1,16,10,31.5
2013,9,1,16,20,31.5
2013,9,1,16,30,31.5
2013,9,1,16,40,31.5
2013,9,1,16,50,31.5
2013,9,1,17,0,31.5
2013,9,1,17,10,31.5
2013,9,1,17,20,31.5
2013,9,1,17,30,31.5
2013,9,1,17,40,31.5
2013,9,1,17,50,31.5
2013,9,1,18,0,31.5
2013,9,1,18,10,31.5
2013,9,1,18,20,31.5
2013,9,1,18,30,31.5
2013,9,1,18,40,31.6
2013,9,1,18,50,31.5
2013,9,1,19,0,31.5
2013,9,1,19,10,31.5
2013,9,1,19,20,31.5
2013,9,1,19,30,31.5
2013,9,1,19,40,31.5
2013,9,1,19,50,31.5
2013,9,1,20,0,31.5
2013,9,1,20,10,31.5
2013,9,1,20,20,31.5
2013,9,1,20,30,31.5
2013,9,1,20,40,31.5
2013,9,1,20,50,99
2013,9,1,21,0,99
2013,9,1,21,10,99
2013,9,1,21,20,99
2013,9,1,21,30,99
2013,9,1,21,40,99
2013,9,1,21,50,99
2013,9,1,22,0,99
2013,9,1,22,10,99
2013,9,1,22,20,99
2013,9,1,22,30,99
2013,9,1,22,40,99
2013,9,1,22,50,99
2013,9,1,23,0,99
2013,9,1,23,10,99
2013,9,1,23,20,99
2013,9,1,23,30,99
2013,9,1,23,40,99
2013,9,1,23,50,99
2013,9,2,0,0,99
2013,9,2,0,10,99
2013,9,2,0,20,99
2013,9,2,0,30,99
2013,9,2,0,40,99
2013,9,2,0,50,99
2013,9,2,1,0,99
2013,9,2,1,10,99
2013,9,2,1,20,99
2013,9,2,1,30,99
2013,9,2,1,40,99
2013,9,2,1,50,99
2013,9,2,2,0,99
2013,9,2,2,10,99
2013,9,2,2,20,99
2013,9,2,2,30,99
2013,9,2,2,40,99
2013,9,2,2,50,99
2013,9,2,3,0,99
2013,9,2,3,10,99
2013,9,2,3,20,99
2013,9,2,3,30,99
2013,9,2,3,40,99
2013,9,2,3,50,99
2013,9,2,4,0,99
2013,9,2,4,10,99
2013,9,2,4,20,99
2013,9,2,4,30,99
2013,9,2,4,40,99
2013,9,2,4,50,99
2013,9,2,5,0,99
2013,9,2,5,10,99
2013,9,2,5,20,99
2013,9,2,5,30,99
2013,9,2,5,40,99
2013,9,2,5,50,99
2013,9,2,6,0,99
2013,9,2,6,10,99
2013,9,2,6,20,99
2013,9,2,6,30,99
2013,9,2,6,40,99
2013,9,2,6,50,99
2013,9,2,7,0,99
2013,9,2,7,10,99
2013,9,2,7,20,99
2013,9,2,7,30,99
2013,9,2,7,40,99
2013,9,2,7,50,99
2013,9,2,8,0,99
2013,9,2,8,10,99
2013,9,2,8,20,99
2013,9,2,8,30,99
2013,9,2,8,40,99
2013,9,2,8,50,99
2013,9,2,9,0,99
2013,9,2,9,10,99
2013,9,2,9,20,99
2013,9,2,9,30,99
2013,9,2,9,40,99
2013,9,2,9,50,99
2013,9,2,10,0,99
2013,9,2,10,10,99
2013,9,2,10,20,99
2013,9,2,10,30,99
2013,9,2,10,40,99
2013,9,2,10,50,99
2013,9,2,11,0,99
2013,9,2,11,10,99
2013,9,2,11,20,99
2013,9,2,11,30,99
2013,9,2,11,40,99
2013,9,2,11,50,99
2013,9,2,12,0,31.5
2013,9,2,12,10,31.6
2013,9,2,12,20,31.6
2013,9,2,12,30,31.6
2013,9,2,12,40,31.6
2013,9,2,12,50,31.6
2013,9,2,13,0,31.6
2013,9,2,13,10,31.6
2013,9,2,13,20,31.6
2013,9,2,13,30,31.6
2013,9,2,13,40,31.6
2013,9,2,13,50,31.6
2013,9,2,14,0,31.6
2013,9,2,14,10,31.6
2013,9,2,14,20,31.6
2013,9,2,14,30,31.6
2013,9,2,14,40,31.6
2013,9,2,14,50,31.6
2013,9,2,15,0,31.6
2013,9,2,15,10,31.6
2013,9,2,15,20,31.6
2013,9,2,15,30,31.6
2013,9,2,15,40,31.6
2013,9,2,15,50,31.6
2013,9,2,16,0,31.6
2013,9,2,16,10,31.6
2013,9,2,16,20,31.6
2013,9,2,16,30,31.5
2013,9,2,16,40,31.5
2013,9,2,16,50,31.5
2013,9,2,17,0,31.5
2013,9,2,17,10,31.5
2013,9,2,17,20,31.5
2013,9,2,17,30,31.5
2013,9,2,17,40,31.5
2013,9,2,17,50,31.5
2013,9,2,18,0,99
2013,9,2,18,10,99
2013,9,2,18,20,99
2013,9,2,18,30,99
2013,9,2,18,40,99
2013,9,2,18,50,99
2013,9,2,19,0,99
2013,9,2,19,10,99
2013,9,2,19,20,99
2013,9,2,19,30,99
2013,9,2,19,40,99
2013,9,2,19,50,99
2013,9,2,20,0,99
2013,9,2,20,10,99
2013,9,2,20,20,99
2013,9,2,20,30,99
2013,9,2,20,40,99
2013,9,2,20,50,99
2013,9,2,21,0,99
2013,9,2,21,10,99
2013,9,2,21,20,99
2013,9,2,21,30,99
2013,9,2,21,40,99
2013,9,2,21,50,99
2013,9,2,22,0,99
2013,9,2,22,10,99
2013,9,2,22,20,99
2013,9,2,22,30,99
2013,9,2,22,40,99
2013,9,2,22,50,99
2013,9,2,23,0,99
2013,9,2,23,10,99
2013,9,2,23,20,99
2013,9,2,23,30,99
2013,9,2,23,40,99
2013,9,2,23,50,99
2013,9,3,0,0,99
2013,9,3,0,10,99
2013,9,3,0,20,99
2013,9,3,0,30,99
2013,9,3,0,40,99
2013,9,3,0,50,99
2013,9,3,1,0,99
2013,9,3,1,10,99
2013,9,3,1,20,99
2013,9,3,1,30,99
2013,9,3,1,40,99
2013,9,3,1,50,99
2013,9,3,2,0,99
2013,9,3,2,10,99
2013,9,3,2,20,99
2013,9,3,2,30,99
2013,9,3,2,40,99
2013,9,3,2,50,99
2013,9,3,3,0,99
2013,9,3,3,10,99
2013,9,3,3,20,99
2013,9,3,3,30,99
2013,9,3,3,40,99
2013,9,3,3,50,99
2013,9,3,4,0,99
2013,9,3,4,10,99
2013,9,3,4,20,99
2013,9,3,4,30,99
2013,9,3,4,40,99
2013,9,3,4,50,99
2013,9,3,5,0,99
2013,9,3,5,10,99
2013,9,3,5,20,99
2013,9,3,5,30,99
2013,9,3,5,40,99
2013,9,3,5,50,99
2013,9,3,6,0,99
2013,9,3,6,10,99
2013,9,3,6,20,99
2013,9,3,6,30,99
2013,9,3,6,40,99
2013,9,3,6,50,99
2013,9,3,7,0,99
2013,9,3,7,10,99
2013,9,3,7,20,99
2013,9,3,7,30,99
2013,9,3,7,40,99
2013,9,3,7,50,99
2013,9,3,8,0,99
2013,9,3,8,10,99
2013,9,3,8,20,99
2013,9,3,8,30,99
2013,9,3,8,40,99
2013,9,3,8,50,99
2013,9,3,9,0,99
2013,9,3,9,10,99
2013,9,3,9,20,99
2013,9,3,9,30,99
2013,9,3,9,40,99
2013,9,3,9,50,99
2013,9,3,10,0,99
2013,9,3,10,10,99
2013,9,3,10,20,99
2013,9,3,10,30,99
2013,9,3,10,40,99
2013,9,3,10,50,99
2013,9,3,11,0,99
2013,9,3,11,10,99
2013,9,3,11,20,99
2013,9,3,11,30,99
2013,9,3,11,40,99
2013,9,3,11,50,99
2013,9,3,12,0,99
2013,9,3,12,10,99
2013,9,3,12,20,99
2013,9,3,12,30,99
2013,9,3,12,40,99
2013,9,3,12,50,99
2013,9,3,13,0,99
2013,9,3,13,10,99
2013,9,3,13,20,99
2013,9,3,13,30,99
2013,9,3,13,40,99
2013,9,3,13,50,99
2013,9,3,14,0,99
2013,9,3,14,10,99
2013,9,3,14,20,99
2013,9,3,14,30,99
2013,9,3,14,40,99
2013,9,3,14,50,99
2013,9,3,15,0,99
2013,9,3,15,10,99
2013,9,3,15,20,99
2013,9,3,15,30,99
2013,9,3,15,40,99
2013,9,3,15,50,99
2013,9,3,16,0,99
2013,9,3,16,10,99
2013,9,3,16,20,99
2013,9,3,16,30,99
2013,9,3,16,40,99
2013,9,3,16,50,99
2013,9,3,17,0,99
2013,9,3,17,10,99
2013,9,3,17,20,99
2013,9,3,17,30,99
2013,9,3,17,40,99
2013,9,3,17,50,99
2013,9,3,18,0,99
2013,9,3,18,10,99
2013,9,3,18,20,99
2013,9,3,18,30,99
2013,9,3,18,40,99
2013,9,3,18,50,99
2013,9,3,19,0,99
2013,9,3,19,10,99
2013,9,3,19,20,99
2013,9,3,19,30,99
2013,9,3,19,40,99
2013,9,3,19,50,99
2013,9,3,20,0,99
2013,9,3,20,10,99
2013,9,3,20,20,99
2013,9,3,20,30,99
2013,9,3,20,40,99
2013,9,3,20,50,99
2013,9,3,21,0,99
2013,9,3,21,10,99
2013,9,3,21,20,99
2013,9,3,21,30,99
2013,9,3,21,40,99
2013,9,3,21,50,99
2013,9,3,22,0,99
2013,9,3,22,10,99
2013,9,3,22,20,99
2013,9,3,22,30,99
2013,9,3,22,40,99
2013,9,3,22,50,99
2013,9,3,23,0,99
2013,9,3,23,10,99
2013,9,3,23,20,99
2013,9,3,23,30,99
2013,9,3,23,40,99
2013,9,3,23,50,99
2013,9,4,0,0,99
2013,9,4,0,10,99
2013,9,4,0,20,99
2013,9,4,0,30,99
2013,9,4,0,40,99
2013,9,4,0,50,99
2013,9,4,1,0,99
2013,9,4,1,10,99
2013,9,4,1,20,99
2013,9,4,1,30,99
2013,9,4,1,40,99
2013,9,4,1,50,99
2013,9,4,2,0,99
2013,9,4,2,10,99
2013,9,4,2,20,99
2013,9,4,2,30,99
2013,9,4,2,40,99
2013,9,4,2,50,99
2013,9,4,3,0,99
2013,9,4,3,10,99
2013,9,4,3,20,99
2013,9,4,3,30,99
2013,9,4,3,40,99
2013,9,4,3,50,99
2013,9,4,4,0,99
2013,9,4,4,10,99
2013,9,4,4,20,99
2013,9,4,4,30,99
2013,9,4,4,40,99
2013,9,4,4,50,99
2013,9,4,5,0,99
2013,9,4,5,10,99
2013,9,4,5,20,99
2013,9,4,5,30,99
2013,9,4,5,40,99
2013,9,4,5,50,99
2013,9,4,6,0,99
2013,9,4,6,10,99
2013,9,4,6,20,99
2013,9,4,6,30,99
2013,9,4,6,40,99
2013,9,4,6,50,99
2013,9,4,7,0,99
2013,9,4,7,10,99
2013,9,4,7,20,99
2013,9,4,7,30,99
2013,9,4,7,40,99
2013,9,4,7,50,99
2013,9,4,8,0,99
2013,9,4,8,10,99
2013,9,4,8,20,99
2013,9,4,8,30,99
2013,9,4,8,40,99
2013,9,4,8,50,99
2013,9,4,9,0,99
2013,9,4,9,10,99
2013,9,4,9,20,99
2013,9,4,9,30,99
2013,9,4,9,40,99
2013,9,4,9,50,99
2013,9,4,10,0,99
2013,9,4,10,10,99
2013,9,4,10,20,99
2013,9,4,10,30,99
2013,9,4,10,40,99
2013,9,4,10,50,99
2013,9,4,11,0,99
2013,9,4,11,10,99
2013,9,4,11,20,99
2013,9,4,11,30,99
2013,9,4,11,40,99
2013,9,4,11,50,99
2013,9,4,12,0,99
2013,9,4,12,10,99
2013,9,4,12,20,99
2013,9,4,12,30,99
2013,9,4,12,40,99
2013,9,4,12,50,99
2013,9,4,13,0,99
